"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","SW8260C",109,"=","",,0,"%",1,110.375,29.6779198725,95.8,,403,109,71,136,,,,,3,"","Volatile GC/MS",90,62,"NRO",0,0,0
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","1,2-Dichloropropane",".","78-87-5","N","SW8260C",0,"U","",,5.62,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,84,"NRO",5.62,2.81,1.74
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","1,3,5-Trimethylbenzene",".","108-67-8","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,8,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","1,3-Dichlorobenzene",".","541-73-1","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,87,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","1,3-Dichloropropane",".","142-28-9","N","SW8260C",0,"U","",,5.62,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,30,"NRO",5.62,2.81,1.74
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","1,4-Dichlorobenzene",".","106-46-7","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,6,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","2,2-Dichloropropane",".","594-20-7","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,80,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","2-Butanone (MEK)",".","78-93-3","N","SW8260C",0,"U","",,140,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,52,"NRO",140,70,43.8
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","2-Chlorotoluene",".","95-49-8","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,72,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","2-Hexanone",".","591-78-6","N","SW8260C",0,"U","",,56.2,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,83,"NRO",56.2,28.1,17.4
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","4-Bromofluorobenzene (surr)",".","460-00-4","S","SW8260C",142,"=","",,0,"%",1,110.375,29.6779198725,95.8,,566,142,55,151,,,,,3,"","Volatile GC/MS",90,69,"NRO",0,0,0
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","4-Chlorotoluene",".","106-43-4","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,9,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","4-Isopropyltoluene",".","99-87-6","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,14,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","4-Methyl-2-pentanone (MIBK)",".","108-10-1","N","SW8260C",0,"U","",,140,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,12,"NRO",140,70,43.8
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Benzene",".","71-43-2","N","SW8260C",0,"U","",,7.02,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,1,"NRO",7.02,3.51,2.19
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Bromobenzene",".","108-86-1","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,40,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Bromochloromethane",".","74-97-5","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,44,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Bromodichloromethane",".","75-27-4","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,50,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Bromoform",".","75-25-2","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,59,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Bromomethane",".","74-83-9","N","SW8260C",0,"U","",,112,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,43,"NRO",112,56,34.8
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Carbon disulfide",".","75-15-0","N","SW8260C",0,"U","",,56.2,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,5,"NRO",56.2,28.1,17.4
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Carbon tetrachloride",".","56-23-5","N","SW8260C",0,"U","",,7.02,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,32,"NRO",7.02,3.51,2.19
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Chlorobenzene",".","108-90-7","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,10,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Chloroethane",".","75-00-3","N","SW8260C",0,"U","",,112,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,48,"NRO",112,56,34.8
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Chloroform",".","67-66-3","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,34,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Chloromethane",".","74-87-3","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,42,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","cis-1,2-Dichloroethene",".","156-59-2","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,13,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","cis-1,3-Dichloropropene",".","10061-01-5","N","SW8260C",0,"U","",,7.02,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,16,"NRO",7.02,3.51,2.19
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Dibromochloromethane",".","124-48-1","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,29,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Dibromomethane",".","74-95-3","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,20,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Dichlorodifluoromethane",".","75-71-8","N","SW8260C",0,"U","",,28.1,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,47,"NRO",28.1,14.1,8.42
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Ethylbenzene",".","100-41-4","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,3,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Freon-113",".","76-13-1","N","SW8260C",0,"U","",,56.2,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,99,"NRO",56.2,28.1,17.4
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Hexachlorobutadiene",".","87-68-3","N","SW8260C",0,"U","",,11.2,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,81,"NRO",11.2,5.6,3.48
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Isopropylbenzene (Cumene)",".","98-82-8","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,82,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Methylene chloride",".","75-09-2","N","SW8260C",0,"U","",,56.2,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,53,"NRO",56.2,28.1,17.4
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Methyl-t-butyl ether",".","1634-04-4","N","SW8260C",0,"U","",,56.2,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,15,"NRO",56.2,28.1,17.4
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Naphthalene",".","91-20-3","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,57,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","n-Butylbenzene",".","104-51-8","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,4,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","n-Propylbenzene",".","103-65-1","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,17,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","o-Xylene",".","95-47-6","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,58,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","P & M -Xylene",".","P & M -Xylene","N","SW8260C",0,"U","",,28.1,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,55,"NRO",28.1,14.1,8.42
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","sec-Butylbenzene",".","135-98-8","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,49,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Styrene",".","100-42-5","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,18,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","tert-Butylbenzene",".","98-06-6","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,66,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Tetrachloroethene",".","127-18-4","N","SW8260C",0,"U","",,7.02,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,27,"NRO",7.02,3.51,2.19
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Toluene",".","108-88-3","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,2,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Toluene-d8 (surr)",".","2037-26-5","S","SW8260C",98,"=","",,0,"%",1,110.375,29.6779198725,95.8,,403,98,85,116,,,,,3,"","Volatile GC/MS",90,68,"NRO",0,0,0
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","trans-1,2-Dichloroethene",".","156-60-5","N","SW8260C",0,"U","",,14,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,75,"NRO",14,7,4.38
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","trans-1,3-Dichloropropene",".","10061-02-6","N","SW8260C",0,"U","",,7.02,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,21,"NRO",7.02,3.51,2.19
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Trichloroethene",".","79-01-6","N","SW8260C",0,"U","",,5.62,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,74,"NRO",5.62,2.81,1.74
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Trichlorofluoromethane",".","75-69-4","N","SW8260C",0,"U","",,28.1,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,54,"NRO",28.1,14.1,8.42
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Vinyl acetate",".","108-05-4","N","SW8260C",0,"U","",,56.2,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,99,"NRO",56.2,28.1,17.4
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Vinyl chloride",".","75-01-4","N","SW8260C",0,"U","",,5.62,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,46,"NRO",5.62,2.81,1.74
"Hub USTs 17873","S-2","2","10/11/2017 12:55","1177304002","PS","","10/12/2017 14:11","10/18/2017 23:31","VMS17334","VXX31547","SW5035A","10/11/2017 12:55","Xylenes (total)",".","1330-20-7","N","SW8260C",0,"U","",,42.1,"ug/Kg",1,110.375,29.6779198725,95.8,,,,,,,,,,3,"","Volatile GC/MS",90,63,"NRO",42.1,21.1,12.8
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/13/2017 16:00","SPT10343","","","","Total Solids",".","PCT_Solids","N","SM21 2540G",85.8,"=","",,,"%",1,1,1,85.8,,,,,,,,,,3,"","Solids",1200,2,"MWJ",,,
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/15/2017 22:18","XFC13889","XXX38655","SW3550C","10/13/2017 12:17","5a Androstane (surr)",".","5d Androstane","S","AK102",83.9,"=","",,0,"%",1,30.195,1,85.8,,3.31,83.9,50,150,,,,,3,"","Semivolatile Organic Fuels Department",65,3,"JMG",0,0,0
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/15/2017 22:18","XFC13889","XXX38655","SW3550C","10/13/2017 12:17","Diesel Range Organics",".","DRO","N","AK102",0,"U","",,23.2,"mg/Kg",1,30.195,1,85.8,,,,,,,,,,3,"","Semivolatile Organic Fuels Department",65,1,"JMG",23.2,11.6,7.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/17/2017 04:27","VFC13945","VXX31530","SW5035A","10/10/2017 20:41","4-Bromofluorobenzene (surr)",".","460-00-4","S","AK101",125,"=","",,0,"%",1,125.869,42.83027276322,85.8,,0.497,125,50,150,,,,,3,"","Volatile Fuels Department",40,15,"ST",0,0,0
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/17/2017 04:27","VFC13945","VXX31530","SW5035A","10/10/2017 20:41","Gasoline Range Organics",".","GRO","N","AK101",0,"U","",,1.98,"mg/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile Fuels Department",40,5,"ST",1.98,0.99,0.595
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,1,1,2-Tetrachloroethane",".","630-20-6","N","SW8260C",0,"U","",,15.9,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,33,"NRO",15.9,7.95,4.92
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,1,1-Trichloroethane",".","71-55-6","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,70,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,1,2,2-Tetrachloroethane",".","79-34-5","N","SW8260C",0,"U","",,9.91,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,24,"NRO",9.91,4.96,3.09
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,1,2-Trichloroethane",".","79-00-5","N","SW8260C",0,"U","",,7.93,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,86,"NRO",7.93,3.96,2.46
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,1-Dichloroethane",".","75-34-3","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,71,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,1-Dichloroethene",".","75-35-4","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,51,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,1-Dichloropropene",".","563-58-6","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,85,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2,3-Trichlorobenzene",".","87-61-6","N","SW8260C",0,"U","",,39.6,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,88,"NRO",39.6,19.8,11.9
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2,3-Trichloropropane",".","96-18-4","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,42,"NRO",19.8,9.9,6.18
"Hub USTs 17873","T1-3","2","10/10/2017 20:41","1177304005","PS","","10/12/2017 14:11","10/19/2017 00:04","VMS17334","VXX31547","SW5035A","10/10/2017 20:41","1,2,4-Trichlorobenzene",".","120-82-1","N","SW8260C",0,"U","",,19.8,"ug/Kg",1,125.869,42.83027276322,85.8,,,,,,,,,,3,"","Volatile GC/MS",90,22,"NRO",19.8,9.9,6.18
